App,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity
HTC Sense Input-AR,Positive,0.2875963541666667,0.42227380952380955
HTC Service － DLNA,Positive,0.018377776127776118,0.44935433785433787
HTC Service—Video Player,Positive,0.031498868996671724,0.47739678377178374
HTC Social Plugin - Facebook,Negative,-0.05170496455042354,0.49405168905168906
HTC Speak,Positive,0.0041057206682206535,0.3343441435108102
HTC Weather,Positive,0.06762483062014055,0.4530939659755449
Hacker's Keyboard,Positive,0.26137154546438207,0.5788869654427428
Hairstyles step by step,Positive,0.47091306584362136,0.5911601019008427
Hamilton — The Official App,Positive,0.16104723181360084,0.43614353211823453
Hangouts,Positive,0.2515033286340852,0.5312487273123238
Happify,Positive,0.21889678030303028,0.34500000000000003
Happy Birthday Songs Offline,Positive,0.36470588235294116,0.634313725490196
Happy Fruits Bomb - Cube Blast,Positive,0.023922799422799405,0.45399134199134195
Happy Street,Positive,0.053588817866161605,0.5082602813852813
Harkins Theatres,Positive,0.08864442831572625,0.490007597621234
Harry Potter: Hogwarts Mystery,Positive,0.057560539508836786,0.4856774694112312
HauteLook,Positive,0.1720851370851371,0.4925493025493025
Hay Day,Positive,0.019572348739842257,0.5036815863370004
Haystack TV: Local & World News - Free,Positive,0.5295,0.551611111111111
Headspace: Meditation & Mindfulness,Positive,0.2270075757575757,0.42147727272727276
Health and Nutrition Guide,Positive,0.39151077097505665,0.5183584892290249
HealtheLife,Neutral,0.06321230158730158,0.36319146825396825
Healthy Recipes Free,Positive,0.4033939116439117,0.5317927072927073
Helix Jump,Positive,0.09966548025873484,0.4872210639607329
Hello Kitty Lunchbox,Positive,-0.05271838659706308,0.5605043532564542
Hello Kitty Nail Salon,Positive,0.057448088948088935,0.517986901986902
Hello Stars,Positive,0.16833037194977493,0.4964208718313196
"HelloTalk — Chat, Speak & Learn Foreign Languages",Positive,0.20232638888888888,0.6530555555555556
Hero Hunters,Positive,-0.021667189003126506,0.5063131914381914
"Herpes Dating: 1,000K+ Singles",Positive,0.17410830442498967,0.4679461145253556
Herpes Positive Singles Dating,Positive,0.3066502396413111,0.5264661281179138
"Hide App, Private Dating, Safe Chat - PrivacyHider",Negative,-0.06963979416809606,0.46029688922770684
"Hide Something - Photo, Video",Positive,0.2407102347883598,0.5127991622574956
Hideman VPN,Positive,0.12164696116309019,0.40125649738552965
High Blood Pressure Symptoms,Positive,0.4195335960960961,0.5663588588588588
High-Powered Flashlight,Positive,0.3389572975023343,0.5057320261437909
"High-Speed Camera (GIF,Burst)",Positive,0.34845679012345676,0.3967372134038801
Hill Climb Racing,Positive,0.09099915000988382,0.49867449971988176
Hill Climb Racing 2,Positive,0.16214076741018374,0.47632809515851793
"Hily: Dating, Chat, Match, Meet & Hook up",Positive,0.033778594771241816,0.5553312065566968
Hinge: Dating & Relationships,Positive,0.15679880237851251,0.4962808119148699
HipChat - Chat Built for Teams,Negative,-0.037827876788915756,0.3694698121443251
Hipmunk Hotels & Flights,Positive,0.5463015873015873,0.6215854119425549
Hitwe - meet people and chat,Negative,-0.13945601851851852,0.694104938271605
"Hole19: Golf GPS App, Rangefinder & Scorecard",Positive,0.4436382623224729,0.6068640350877192
Home Decor Showpiece Art making: Medium Difficulty,Positive,0.19186666666666669,0.6261428571428571
Home Scouting® MLS Mobile,Positive,0.09093580898268398,0.36908837256493504
Home Security Camera WardenCam - reuse old phones,Positive,0.20145736208236206,0.48728809385059385
Home Street – Home Design Game,Positive,0.11634259976695799,0.535353523254065
Home Workout - No Equipment,Positive,0.3383518564768565,0.5552208555333555
Home Workout for Men - Bodybuilding,Positive,0.5234495192307692,0.47010378510378514
"Home workouts - fat burning, abs, legs, arms,chest",Positive,0.4482204861111111,0.5969551282051282
HomeWork,Positive,1.0,0.3
"Homes.com 🏠 For Sale, Rent",Positive,0.23836580086580086,0.4356902356902357
Homescapes,Positive,0.038252643863011755,0.5245812840784173
Homesnap Real Estate & Rentals,Positive,0.27684800170068025,0.47902116402116407
Homestyler Interior Design & Decorating Ideas,Positive,0.1756305397541127,0.46706982799765306
Homework Planner,Positive,0.2775236133048633,0.5334585326549611
Honkai Impact 3rd,Positive,0.10148298021520948,0.5235471409602994
Hopper - Watch & Book Flights,Positive,0.1780442098098064,0.47613748369461667
Horoscopes – Daily Zodiac Horoscope and Astrology,Positive,0.2643148577612863,0.40594568130282416
Horses Live Wallpaper,Positive,0.3454586448904631,0.5115710678210679
Hostelworld: Hostels & Cheap Hotels Travel App,Positive,0.2534184783470498,0.5762854447140161
Hot Wheels: Race Off,Positive,-0.008838897907647945,0.49031547919672913
HotelTonight: Book amazing deals at great hotels,Positive,0.32890805836770404,0.5544839759613381
Hotels Combined - Cheap deals,Positive,0.16078538359788358,0.35309964726631393
Hotels.com: Book Hotel Rooms & Find Vacation Deals,Positive,0.10162220664781063,0.5454440715680212
Hotspot Shield Free VPN Proxy & Wi-Fi Security,Positive,0.25176470588235295,0.3932843137254902
Hotstar,Negative,0.03817782617308288,0.4939640988971346
Hotwire Hotel & Car Rental App,Positive,0.18702944624819623,0.45971741221741225
Housing-Real Estate & Property,Negative,-0.021426982409125262,0.37853153129938844
